DATE,fbcf,ibc,ibcAgropec,ibcIndustria,ibcServicos,pimTotal,pimIE,pimIT,pimBI,pimBK,pimDur,pimNDur,pimCC,pmcAmp,pmcR,pmcVeic,pmcConstr,pmsTotal,pmsTransp,pmsInfo,pmsFam,epeRes,epeCom,epeInd,ons,onsGerTerm,onsGerExTermica,expQ,impQ,impBI,impConsumo,expBasic,expSemi,expManuf,expAgroDolar,abpo,abcr,anfaveaProd,anfaveaLic,fgvIndIC,fgvIndEstoq,fgvConsIC,cniHoras,cniNuci,cniFatura,diesel,ipcaMs,ipa,cambio,icbr,txDesemp,credPJ,credPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-19,,142.8800,222.7500,115.6600,149.5100,93.4000,96.3000,93.1000,93.4000,84.0000,86.0000,99.8000,77.8000,95.3000,92.8000,99.9000,102.0000,90.7000,90.6000,96.0000,95.5000,10918.0000,6916.0000,14000.0000,44151.5300,9396.0756,37555.5942,130.7500,198.9300,198.1000,155.0800,210.5300,119.3800,84.5000,4082.8424,309879.0000,160.7123,266992.0000,243614.0000,96.2000,94.1000,87.0000,86.5000,78.1000,104.1000,1052.4337,302.5704,601.6537,3.7649,47.9402,0.1184,129698.0000,75905.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-19,,142.2100,180.1100,118.5800,149.4000,96.2000,102.3000,95.4000,96.2000,85.3000,91.2000,102.4000,79.8000,96.0000,95.2000,96.2000,101.0000,90.8000,91.2000,97.9000,89.9000,10988.0000,6955.0000,14119.0000,44763.3500,10944.6364,36677.9215,123.5400,178.5700,173.4700,162.0700,194.8800,119.9300,80.4200,3542.4308,319981.0000,159.3366,269758.0000,242985.0000,97.7000,96.5000,89.1000,88.1000,78.7000,108.6000,1072.1246,303.2663,592.6891,4.1385,43.7332,0.1183,133337.0000,74042.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-19,161.6041,138.7300,142.9200,114.7500,148.2700,91.8000,98.1000,91.0000,91.5000,79.6000,84.9000,99.4000,76.2000,92.0000,91.4000,91.8000,96.9000,90.7000,90.0000,97.6000,88.5000,11365.0000,7251.0000,13791.0000,45371.3800,10535.4989,37460.5619,138.6800,188.7300,170.2600,139.0500,208.8600,119.6800,100.7200,3259.9017,303191.0000,155.1700,247455.0000,234848.0000,97.9000,95.9000,89.7000,85.2000,78.7000,107.6000,1025.4720,303.6605,596.1267,4.1644,45.7329,0.1177,142922.0000,72872.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-19,,143.1100,125.5600,121.3800,151.9400,97.0000,98.9000,96.8000,94.3000,85.9000,98.0000,108.2000,80.0000,98.5000,96.6000,100.2000,108.4000,93.7000,94.5000,98.9000,94.5000,11924.0000,7756.0000,14306.0000,48427.1100,11388.7844,40208.5218,135.8600,196.0000,200.0400,146.5800,223.4700,135.5600,82.1800,3458.4596,334027.0000,166.3682,288519.0000,253361.0000,95.6000,98.1000,91.6000,88.3000,79.3000,114.7000,1098.8447,304.2071,599.8227,4.0041,48.6127,0.1162,139877.0000,78768.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-19,,139.1300,125.0600,113.0900,149.5800,88.0000,92.4000,87.4000,85.8000,77.2000,84.5000,99.2000,75.0000,101.9000,104.9000,92.9000,103.9000,92.6000,89.9000,99.8000,93.3000,12377.0000,8118.0000,14070.0000,47016.2400,10612.9509,38967.6743,122.7000,160.7300,148.7000,128.7900,184.8900,128.2400,83.4600,3115.5134,322622.0000,152.1620,227455.0000,242310.0000,95.1000,97.2000,91.2000,84.9000,79.2000,108.1000,1008.2113,304.8155,599.7627,4.2240,48.3594,0.1116,141595.0000,73595.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-19,148.8484,138.0300,141.3600,102.4900,150.7900,76.9000,93.9000,74.8000,77.6000,59.2000,63.3000,85.3000,63.1000,113.8000,123.5000,94.4000,93.8000,98.7000,89.6000,109.5000,101.7000,12176.0000,8065.0000,13442.0000,48458.2500,8427.4104,42131.0136,129.5500,145.9300,134.3700,146.9000,216.2000,118.0300,79.3000,2509.7409,285962.0000,143.6484,170504.0000,262558.0000,95.3000,100.8000,93.5000,76.3000,75.6000,96.8000,869.7404,306.0043,609.5388,4.0307,50.9936,0.1095,182471.0000,76888.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-20,,133.7500,141.5800,105.8900,144.4200,80.0000,87.8000,79.0000,81.5000,65.9000,71.8000,83.9000,68.9000,94.5000,93.9000,95.7000,96.0000,88.0000,85.3000,95.7000,100.4000,12907.0000,8042.0000,13476.0000,50363.9464,8898.7482,43647.9650,99.6500,190.1300,159.5500,137.5800,146.7900,121.3500,65.8600,1370.2647,310938.0000,144.2403,191731.0000,193459.0000,97.5000,101.5000,93.8000,80.1000,76.8000,90.9000,899.4370,307.1977,610.3922,4.2695,48.6146,0.1123,127076.0000,74788.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-20,,134.1200,249.9500,104.0800,141.2600,78.9000,80.1000,78.7000,79.1000,71.4000,76.8000,82.0000,69.0000,87.5000,89.6000,82.4000,86.2000,84.1000,81.6000,92.9000,86.9000,12370.0000,8019.0000,13736.0000,47522.3783,5795.2842,43786.7077,106.7100,155.9200,137.8100,108.3600,169.3300,100.9100,69.6300,2275.3583,288448.0000,141.2942,204206.0000,200997.0000,99.7000,99.9000,90.5000,82.0000,77.5000,93.6000,979.0917,307.9677,606.1194,4.4987,45.9288,0.1164,129763.0000,69942.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-20,149.4286,135.8100,330.2600,104.1800,141.0000,77.9000,83.2000,77.2000,79.7000,69.4000,69.0000,79.5000,67.7000,83.5000,89.3000,67.4000,83.3000,84.1000,83.1000,95.8000,62.3000,12446.0000,7817.0000,14071.0000,48904.1363,5118.1842,45905.4509,131.5500,171.9700,174.5400,103.5000,220.2100,133.7700,76.1900,4416.1236,320309.0000,150.9923,189958.0000,163625.0000,99.0000,104.2000,82.4000,81.6000,76.0000,98.0000,955.7599,308.7252,616.6659,5.1987,38.0326,0.1223,211329.0000,73607.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-20,,118.4200,298.9100,84.3900,127.0600,60.3000,80.8000,57.8000,66.8000,37.4000,13.1000,66.7000,47.5000,65.3000,74.2000,37.7000,73.8000,71.6000,65.9000,89.4000,31.0000,12308.0000,6393.0000,12173.0000,41897.9021,5395.4682,38318.2834,124.9100,141.0300,147.4500,62.8500,238.4300,112.8400,56.5200,5531.5565,285436.0000,117.8928,1847.0000,55735.0000,62.4000,76.2000,59.3000,65.8000,66.5000,70.6000,839.6512,309.0331,613.8909,5.4270,37.0020,0.1255,140975.0000,60362.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-20,,120.0700,165.9700,92.6900,130.4100,71.1000,81.7000,69.8000,77.0000,52.1000,27.5000,77.1000,60.6000,78.6000,85.9000,53.5000,91.7000,72.6000,70.6000,88.9000,34.1000,11809.0000,5816.0000,12248.0000,42787.2417,6329.1787,38312.4563,136.9600,169.5500,141.1600,59.9000,259.5300,141.8100,59.8700,5334.5250,266241.0000,132.2681,43080.0000,62190.0000,64.1000,81.9000,63.5000,70.1000,71.2000,84.5000,884.7024,309.0970,625.2479,5.4263,41.5605,0.1288,123866.0000,56880.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-20,128.0140,126.3400,177.9000,100.0500,135.7600,78.3000,86.5000,77.3000,82.4000,59.0000,47.9000,85.1000,68.9000,87.3000,90.2000,71.4000,109.3000,76.5000,74.3000,93.8000,37.0000,11393.0000,5612.0000,12522.0000,42590.9149,6891.8223,37544.9772,135.3300,128.4400,121.2500,54.1200,241.6000,147.6600,66.6100,4797.7813,292290.0000,142.6565,98447.0000,132818.0000,77.9000,81.4000,71.4000,76.0000,72.5000,96.6000,984.5740,309.5367,642.4422,5.4760,39.1837,0.1330,139229.0000,64777.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-20,,136.12,222.63,113.41,141.65,91.00,97.60,90.10,95.10,70.70,71.80,95.10,81.4000,96.9000,97.9000,83.6000,125.2000,79.9000,80.2000,93.7000,43.0000,11703.0000,5936.0000,13864.0000,45380.8159,6866.0819,40481.5325,147.6600,140.7800,142.6700,78.7300,263.2300,149.2400,75.3900,4599.2023,335156.0000,160.5805,170651.0000,174487.0000,90.5000,90.2000,78.3000,82.7000,76.4000,109.4000,1061.3950,309.8730,661.3942,5.2033,44.1585,0.1380,131158.0000,66156.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-20,,136.17,175.67,115.63,142.55,93.80,100.40,93.00,98.10,72.70,82.10,96.00,83.0000,99.6000,101.1000,86.2000,125.3000,81.7000,83.5000,94.0000,50.4000,11852.0000,6259.0000,14517.0000,46115.9352,6906.4148,41208.1789,128.8500,139.0400,144.4900,88.9400,216.3800,144.7900,70.4800,3627.4891,346011.0000,159.4008,210009.0000,183395.0000,100.5000,99.0000,80.4000,85.3000,79.0000,111.8000,1047.8497,310.2698,692.5459,5.4713,45.9379,0.1440,127977.0000,67760.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-20,149.07,137.29,147.17,117.21,144.44,95.20,94.10,95.30,96.80,79.40,86.70,101.30,84.50,98.80,98.00,90.30,127.30,84.40,84.60,96.80,56.30,"12,241.00","6,667.00","14,652.00","47,623.54","6,498.90","43,188.64",129.22,154.69,155.16,113.17,215.54,133.09,74.65,"3,317.86","351,193.00",162.96,"220,162.00","207,710.00",108.60,108.10,83.90,87.70,80.40,120.70,"1,098.03",310.87,711.80,5.64,44.80,0.15,"141,687.00","70,904.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-20,,139.37,,,,97.30,93.00,97.80,97.30,87.70,89.90,104.50,88.30,104.40,104.60,94.30,131.10,86.80,86.80,98.90,66.00,"13,084.00","7,286.00","15,109.00","50,439.15","11,615.66","41,009.51",124.28,156.97,157.23,125.99,189.69,161.71,74.95,"2,460.36","351,194.00",167.64,"236,468.00","215,044.00",112.00,114.20,85.00,89.40,81.80,122.70,,311.91,733.08,5.77,46.21,,"134,394.00","74,914.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-20,,,,,,,,,,,,,,,,,,,,,,,,,"48,797.79","10,898.08","40,014.60",112.05,178.42,193.25,,,,,,,159.03,"238,200.00","225,010.00",112.00,126.20,83.70,,,,,312.97,747.67,5.33,50.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
